ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-130a-3p,MIMAT0000425,ATG2B,55102,Luciferase reporter assay,22350415,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CEP55,55165,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DEPDC1,55635,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MREG,55686,PAR-CLIP,27292025,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TMEM30A,55754,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBNL3,55796,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MAVS,57506,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TAOK1,57551,PAR-CLIP,23592263|23446348|21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZBTB4,57659,PAR-CLIP,24398324|21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MID1IP1,58526,HITS-CLIP//PAR-CLIP,24398324|23446348|21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RRAGD,58528,PAR-CLIP,23446348|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ENPP5,59084,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FAM217B,63939,HITS-CLIP,23824327,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SMOC1,64093,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZMAT3,64393,PAR-CLIP,24398324|23446348|22012620|21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NABP1,64859,HITS-CLIP//PAR-CLIP,23446348|20371350|21572407|26701625,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RFX7,64864,PAR-CLIP,22012620,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PRRG4,79056,PAR-CLIP,20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PLEKHF2,79666,PAR-CLIP,24398324|21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NAA50,80218,HITS-CLIP,23824327,Unspecified
hsa-mir-130a-3p,MIMAT0000425,C16orf70,80262,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PDRG1,81572,PAR-CLIP,23592263|24398324|23446348|21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RAB34,83871,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KCTD10,83892,PAR-CLIP,23592263|24398324|26701625,Unspecified
hsa-mir-130a-3p,MIMAT0000425,POLR1B,84172,PAR-CLIP,23446348|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LZIC,84328,PAR-CLIP,23446348|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PPP1R15B,84919,PAR-CLIP,24398324|23446348|22012620|21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZIC5,85416,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TRIM4,89122,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LMLN,89782,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,BTF3L4,91408,PAR-CLIP,23592263|21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ACBD5,91452,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MMGT1,93380,PAR-CLIP,23592263|24398324|23446348|22012620|21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ARHGAP12,94134,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EGLN3,112399,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC46A1,113235,PAR-CLIP,23446348,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FLYWCH2,114984,HITS-CLIP,23824327,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLAIN1,122060,Luciferase reporter assay//Microarray//qRT-PCR,26074357,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DCUN1D3,123879,PAR-CLIP,20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DCBLD2,131566,PAR-CLIP,26701625,Unspecified
hsa-mir-130a-3p,MIMAT0000425,VPS37A,137492,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NACC2,138151,PAR-CLIP,23446348|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SAMD8,142891,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RUNDC1,146923,HITS-CLIP,23313552,Unspecified
hsa-mir-130a-3p,MIMAT0000425,WIPF2,147179,HITS-CLIP//PAR-CLIP,21572407|27292025|27418678,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MB21D2,151963,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PRUNE2,158471,PAR-CLIP,21572407,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZNF800,168850,PAR-CLIP,23592263|24398324|23446348|22012620|21572407|20371350|26701625|27292025,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LCLAT1,253558,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UBN2,254048,PAR-CLIP,23446348|22012620|21572407|20371350|27292025,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EOGT,285203,PAR-CLIP,23592263|21572407|27292025,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CCDC137,339230,PAR-CLIP,20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZNF678,339500,PAR-CLIP,20371350,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZBTB8A,653121,HITS-CLIP,23824327,Unspecified
hsa-mir-130a-3p,MIMAT0000425,POC1B-GALNT4,100528030,PAR-CLIP,24398324,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NFYA,4800,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SEMA3F,6405,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ANKIB1,54467,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,M6PR,4074,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ARF5,381,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,AK2,204,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KDM1A,23028,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CROT,54677,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KMT2E,55904,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FBXL3,26224,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MAP3K14,9020,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MAP3K14,9020,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,AP2B1,163,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,GGCT,79017,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DBF4,10926,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PNPLA4,8228,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PAFAH1B1,5048,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KIAA0100,9703,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,E2F2,1870,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,E2F2,1870,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CYB561,1534,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SPAG9,9043,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MGST1,4257,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CSDE1,7812,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UBE3C,9690,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZNF207,7756,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UQCRC1,7384,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,STAB1,23166,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CD4,920,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ABHD5,51099,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RABGAP1,23637,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CEP68,23177,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LTF,4057,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UBR7,55148,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UBR7,55148,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CAPN1,823,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NUDCD3,23386,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PRDM11,56981,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MNAT1,4331,AGO-IP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,GRAMD1B,57476,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RNH1,6050,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RNH1,6050,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ERP44,23071,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,BIRC3,330,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PHF20,51230,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FAS,355,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TNFRSF1B,7133,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TBPL1,9519,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ARNTL2,56938,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NUP160,23279,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NUP160,23279,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,BAK1,578,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IKZF2,22807,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,GRN,2896,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CENPQ,55166,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PNPLA6,10908,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ABCF2,10061,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ABCF2,10061,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LRRC7,57554,CLEAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RFC1,5981,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MAT2B,27430,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TRIO,7204,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RAI14,26064,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PHLPP2,23035,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SPDL1,54908,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RAB27B,5874,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MED17,9440,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CUL7,9820,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,POLR2B,5431,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FAM214A,56204,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ARAP2,116984,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,VPS13D,55187,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FAM120A,23196,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,VAMP3,9341,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LTBP1,4052,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RCN1,5954,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HERPUD1,9709,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,POLQ,10721,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PIK3CB,5291,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MPHOSPH9,10198,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RRP12,23223,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ARID4B,51742,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,OPN3,23596,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KIF1B,23095,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SZRD1,26099,"HITS-CLIP, PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EIF2AK2,5610,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KMT2C,58508,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PUM2,23369,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RC3H2,54542,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SOAT1,6646,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATP11B,23200,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PARP12,64761,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,WNK1,65125,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SNRNP40,9410,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,QSER1,79832,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ACAA1,30,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,BCAT1,586,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HDAC7,51564,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NCKAP1,10787,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MRPS35,60488,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,APPBP2,10513,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SPHK2,56848,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RNF4,6047,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DMRT3,58524,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TAF2,6873,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TNPO3,23534,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ANKS1A,23294,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IPO5,3843,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,OAT,4942,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TRAM2,9697,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,GLP2R,9340,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SPEN,23013,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLK,9748,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MTHFD2,10797,"HITS-CLIP, PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TIE1,7075,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DIP2B,57609,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NFYC,4802,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ASPM,259266,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATXN3,4287,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DDX3Y,8653,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IDI1,3422,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NEO1,4756,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DNTTIP2,30836,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RHOA,387,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ROCK1,6093,"AGO-IP, Luciferase Reporter Assay, qPCR, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CBFB,865,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATP11A,23250,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,POLR1A,25885,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LAPTM4A,9741,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PPP2R5B,5526,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NUCKS1,64710,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DNAJA2,10294,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NUCB2,4925,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC44A1,23446,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TMEM260,54916,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EXOC5,10640,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ASNS,440,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MGAT4A,11320,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,WDR1,9948,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,VASH1,22846,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MARK2,2011,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MCM2,4171,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CLCN4,1183,CLEAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NSF,4905,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NSF,4905,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NSF,4905,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CA12,771,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DPP8,54878,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SEMA3A,10371,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CELSR1,9620,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RASAL2,9462,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC25A3,5250,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FNDC3B,64778,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FOSL2,2355,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MOCOS,55034,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DLG1,1739,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KIFAP3,22920,"Genetic Testing, qPCR, Western Blot",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RBMS2,5939,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,BAZ2A,11176,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KLHL20,27252,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TRAF4,9618,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,STXBP2,6813,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PPP1R12B,4660,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DNAJC10,54431,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,USP33,23032,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,POLD3,10714,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,JADE1,79960,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FGFR1,2260,AGO-IP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UBE2K,3093,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SYNJ2,8871,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PPP2R5C,5527,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HOXA9,3205,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MLLT10,8028,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TNRC6C,57690,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CBFA2T2,9139,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TP53INP2,58476,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC1A3,6507,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LXN,56925,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TNS1,7145,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,REXO1,57455,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SAR1A,56681,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CIC,23152,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FDFT1,2222,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FDFT1,2222,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PGM1,5236,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EPB41L2,2037,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RFX3,5991,CLEAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CPOX,1371,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HSP90AA1,3320,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RBL1,5933,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NDC80,10403,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FAM135A,57579,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,GSK3B,2932,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ULK2,9706,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TNPO1,3842,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CYLD,1540,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZNF264,9422,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,REST,5978,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SSH1,54434,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,APLP2,334,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EIF3I,8668,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,COL16A1,1307,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SCAMP1,9522,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PREP,5550,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,WDR47,22911,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,WDFY1,57590,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TTC39A,22996,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EPS15,2060,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATG16L1,55054,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATG16L1,55054,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DNAJA1,3301,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NFX1,4799,HITS-CLIP,tarbase,Unspecified
